"x","y","cell","avg_biomass_by_plot","count","mean","sd"
221000,1326000,6253,33.6808669423976,2,33.9743637960378,1.93068831541759
229000,1326000,6254,23.9036155851805,2,33.7338338510777,1.89434596127109
237000,1326000,6255,98.6916367126715,1,33.4717798920214,1.85905408999537
245000,1326000,6256,103.820101550169,1,33.191923133741,1.82900974218375
253000,1326000,6257,19.978745467315,3,32.9013622454694,1.80721794290794
261000,1326000,6258,64.1197191970053,3,32.6103564824718,1.7943686634202
269000,1326000,6259,29.0026599705997,2,32.3309694361353,1.79117047964575
277000,1326000,6260,21.207313066537,4,32.0765255986295,1.79772496781089
285000,1326000,6261,14.0070924650271,3,31.8589634903554,1.81975065449811
293000,1326000,6262,73.1835785743592,4,31.6876171855341,1.85966462929768
301000,1326000,6263,10.0190171829769,3,31.5734762836511,1.91899991611128
309000,1326000,6264,57.9684497436365,4,31.5278909322069,1.99881422413999
317000,1326000,6265,2.02953938959471,1,31.5615587961718,2.09692490807117
325000,1326000,6266,57.7846820756979,4,31.6829702308809,2.2133155409929
333000,1326000,6267,2.0888727920883,1,31.8977775840358,2.34559313329733
341000,1326000,6268,64.42236472851,1,32.2104229516752,2.48982347001972
349000,1326000,6269,23.7537745078346,1,32.6198483164114,2.6396181189946
357000,1326000,6270,31.9171776164552,1,33.1241114247697,2.78572587244734
365000,1326000,6271,27.2676277342241,1,33.7214673974063,2.92079354206358
373000,1326000,6272,17.2791892703004,1,NA,NA
437000,1326000,6280,NA,0,NA,NA
53000,1318000,6528,NA,0,39.6156196502774,3.47946584562316
61000,1318000,6529,20.1007786332606,1,39.6138803912563,3.29241691698522
77000,1318000,6531,8.07851790811825,3,39.4341238239802,3.04843315571403
85000,1318000,6532,NA,0,39.2631308359507,2.97056967116509
93000,1318000,6533,49.4981661165421,1,39.0445201699909,2.89873090419254
101000,1318000,6534,35.305273808124,2,38.7857750887753,2.81332084707161
109000,1318000,6535,71.7922518466796,4,38.5175603602961,2.72019674119056
117000,1318000,6536,44.6483995663234,3,38.2648733491347,2.62939058684906
125000,1318000,6537,58.7375048329238,3,38.039573873708,2.54782435171285
133000,1318000,6538,72.5675048933115,2,37.8441264515818,2.48508970704722
141000,1318000,6539,NA,0,37.6713135129693,2.44377317178716
149000,1318000,6540,28.305015295767,4,37.5096635719679,2.41758471437716
157000,1318000,6541,11.9772518400341,3,37.3505368557363,2.39795152031861
165000,1318000,6542,73.6059280008826,2,37.18183045174,2.37634454721635
173000,1318000,6543,35.3857591655697,4,36.9861359887645,2.34469861699758
181000,1318000,6544,105.211120027078,2,36.7517474314998,2.29523678495429
189000,1318000,6545,57.6909334945186,1,36.4725325191467,2.22797755874796
197000,1318000,6546,34.2588728668765,3,36.1437674037744,2.14835367195234
205000,1318000,6547,34.2872151072763,3,35.7636706934783,2.06930682567274
213000,1318000,6548,40.5988274066841,2,35.3357612483815,2.00016343857907
221000,1318000,6549,12.3799818548732,2,34.8674705281166,1.94329861529749
229000,1318000,6550,55.9761377494964,3,34.3691697296479,1.89471054911767
237000,1318000,6551,35.2666218881767,1,33.853540051396,1.84821682913657
245000,1318000,6552,76.6638805984539,2,33.3326703916839,1.8067369437609
253000,1318000,6553,58.688217110298,2,32.8207929770329,1.77179860210401
261000,1318000,6554,28.8127642365905,3,32.3348076888885,1.7418288398053
269000,1318000,6555,80.2767183210453,3,31.8910503425581,1.71881327244837
277000,1318000,6556,2.2817230908251,2,31.5071767093735,1.70298631532868
285000,1318000,6557,47.5092352194169,2,31.1942600043897,1.70153192465429
293000,1318000,6558,49.6577075620859,2,30.9627320114859,1.71956832622161
301000,1318000,6559,30.8457709391225,3,30.824651129753,1.75984436855659
309000,1318000,6560,49.4666961038374,1,30.7882387729815,1.82434238617324
317000,1318000,6561,26.643559338392,4,30.8593576035772,1.91303732065714
325000,1318000,6562,23.9394563272918,2,31.0437590970314,2.02439546100803
333000,1318000,6563,58.8974180063094,1,31.3394720039774,2.15728720850453
341000,1318000,6564,24.328778896866,3,31.7501595098668,2.30565028627475
349000,1318000,6565,NA,0,32.2671873670457,2.46472313238849
357000,1318000,6566,39.1368845567232,3,32.8851965890392,2.62561506245226
365000,1318000,6567,21.6591181167677,1,33.6028363715857,2.77658291572557
373000,1318000,6568,124.73820495569,1,NA,NA
421000,1318000,6574,66.4999076245053,1,39.993131124018,3.41981526992291
429000,1318000,6575,17.1967537255788,1,40.9223611820336,3.50672950905933
437000,1318000,6576,14.3642043905998,1,41.8604370334024,3.60657830553181
29000,1310000,6821,NA,0,42.1416207298357,4.59809512716409
61000,1310000,6825,95.7498424488972,2,42.3952154132106,3.49094432243842
77000,1310000,6827,91.1577761313232,1,42.1510257679612,3.24348956954377
85000,1310000,6828,124.530016075956,1,41.9365728898462,3.15725526918942
93000,1310000,6829,24.3054547864712,1,41.6699982572609,3.07134310442232
101000,1310000,6830,41.0735106336893,1,41.3604808321,2.96891267329318
109000,1310000,6831,106.08853068739,1,41.048955375597,2.86303935400853
117000,1310000,6832,57.5651595745388,3,40.7635303162806,2.7663370150347
125000,1310000,6833,32.6611649135445,3,40.5115142191317,2.6828994293742
133000,1310000,6834,48.3325458527496,2,40.2973156168265,2.62374678841742
141000,1310000,6835,33.0168939725036,3,40.1088726665687,2.58714178541404
149000,1310000,6836,64.2977756231488,1,39.925626668716,2.56132055743281
157000,1310000,6837,19.8049781624343,3,39.7302524592213,2.54000683220818
165000,1310000,6838,47.3473345143687,2,39.5020231438529,2.51458369633455
173000,1310000,6839,6.05192087064617,2,39.2172708862909,2.47377409719713
181000,1310000,6840,122.057831820067,1,38.8564309842087,2.41076459057508
189000,1310000,6841,48.428527685792,2,38.4119823818618,2.32947012750459
197000,1310000,6842,33.8397656154365,4,37.8781429900273,2.23450274604076
205000,1310000,6843,23.4478387594815,4,37.2610931071457,2.1396632601919
213000,1310000,6844,70.1495047614182,4,36.5763238947789,2.05633138603578
221000,1310000,6845,51.2944170555371,2,35.8416912574383,1.98704364769667
229000,1310000,6846,18.6526904720031,5,35.0758491419373,1.9266973439004
237000,1310000,6847,56.9835375742799,2,34.299847089897,1.87072775184798
245000,1310000,6848,29.9000125151342,5,33.5347135320281,1.81864197243704
253000,1310000,6849,63.7343129252517,3,32.8016401706566,1.77049394928528
261000,1310000,6850,30.1107042340013,4,32.1221223385059,1.72602480754432
269000,1310000,6851,19.9096660959613,3,31.5177440342053,1.68625692913868
277000,1310000,6852,27.6866072177535,3,31.0093244002362,1.65302580743433
285000,1310000,6853,60.038872422348,4,30.6088416510614,1.63274539463085
293000,1310000,6854,56.1169798435447,3,30.323190512098,1.6322305670522
301000,1310000,6855,59.8135873125857,3,30.1670536714549,1.65410913329472
309000,1310000,6856,14.7290958724256,3,30.1464705874652,1.70154282661429
317000,1310000,6857,72.2810179860403,5,30.2638433014405,1.77582743540461
325000,1310000,6858,66.061758072884,3,30.5151251434669,1.8771699368672
333000,1310000,6859,2.47686200150187,1,30.8977111197708,2.0034932270358
341000,1310000,6860,48.7893506058531,2,31.4114720975438,2.14964067656148
349000,1310000,6861,36.6372438191109,2,32.0450963439339,2.31068995063733
357000,1310000,6862,28.0018932234286,4,32.787894259061,2.47827665050541
365000,1310000,6863,34.4105817209008,2,33.6390729790006,2.63749987681893
373000,1310000,6864,53.2603823625164,1,34.587656076733,2.77692898518843
381000,1310000,6865,7.11209603239601,1,35.6022237795685,2.89735502437332
389000,1310000,6866,2.88781488350344,1,NA,NA
421000,1310000,6870,7.1119323646758,1,40.7882735248144,3.33472576684209
429000,1310000,6871,NA,0,41.7633718898822,3.43060865135843
437000,1310000,6872,20.8367880618922,2,42.7355095690588,3.53829715932953
453000,1310000,6874,NA,0,NA,NA
21000,1302000,7116,18.0424290072468,1,44.7807639427733,5.28923550619036
29000,1302000,7117,162.038372180699,1,44.9580753522533,4.84023935161758
37000,1302000,7118,64.1492786808455,3,45.0969358819057,4.44861511061816
53000,1302000,7120,72.1010037433865,1,45.221324300029,3.87343631189409
77000,1302000,7123,43.7998633427206,1,44.8348022541728,3.42256057077671
93000,1302000,7125,121.365389512712,1,44.2296790284885,3.21310565995139
101000,1302000,7126,98.3029977185728,1,43.8618119315938,3.09019766978223
109000,1302000,7127,55.1136469508634,2,43.5062347830136,2.97005926832848
117000,1302000,7128,37.8400409600038,5,43.1929484586714,2.86702274953775
125000,1302000,7129,55.2429318740982,2,42.9266811566427,2.78496346803379
133000,1302000,7130,10.1436093535745,2,42.7109456967505,2.73304584929639
141000,1302000,7131,85.3935444863548,4,42.5244575966065,2.70359635867521
149000,1302000,7132,5.28693317733092,2,42.3396480560079,2.68464594229876
157000,1302000,7133,12.7444755493945,2,42.1272057318143,2.66628068640051
165000,1302000,7134,10.7195070100795,1,41.8552313375887,2.63855559018622
173000,1302000,7135,36.1921697189923,3,41.4981433390434,2.59485391841274
181000,1302000,7136,18.0194872764,4,41.0224700713701,2.52622074507553
189000,1302000,7137,30.0201620966733,2,40.4184489741198,2.43746673807295
197000,1302000,7138,47.8635425315979,5,39.6818627265661,2.33466955977733
205000,1302000,7139,56.9643933402595,2,38.8251873691344,2.22870784106716
213000,1302000,7140,45.7306947356186,4,37.8808392175267,2.13465413849796
221000,1302000,7141,19.1525539438961,3,36.8780443663031,2.05590926381873
229000,1302000,7142,NA,0,35.8437835460808,1.98565059471843
237000,1302000,7143,26.1375201380598,3,34.8090621439052,1.92075437422494
245000,1302000,7144,58.8203368163592,2,33.8034648277801,1.85833417297175
253000,1302000,7145,47.6624258183896,4,32.8552172311787,1.79777919339507
261000,1302000,7146,16.7755110047155,4,31.990630924903,1.74020013737526
269000,1302000,7147,55.2867931835295,3,31.2342541735222,1.68737597789035
277000,1302000,7148,56.3510327093755,2,30.6114113532348,1.64066265383549
285000,1302000,7149,25.4260875248084,4,30.1348789877226,1.60595460391421
293000,1302000,7150,23.2125163656789,2,29.8061594302105,1.59085047064885
301000,1302000,7151,2.71636175163583,1,29.6346564591209,1.59868693434066
309000,1302000,7152,10.8466086690988,3,29.6334458902087,1.63066618475372
317000,1302000,7153,50.7230510613897,1,29.8013396372301,1.6890884929312
325000,1302000,7154,46.991451340709,1,30.1238434122355,1.77645408861971
333000,1302000,7155,30.6277293235145,2,30.5962030126541,1.89102370271382
341000,1302000,7156,48.5149515693191,2,31.2217403748911,2.02706234323093
349000,1302000,7157,32.1801308015181,3,31.9838554735215,2.18047502249439
357000,1302000,7158,40.3291507921003,2,32.8688366933776,2.34310462643424
365000,1302000,7159,21.5241103708306,3,33.8659043857972,2.50263309707893
373000,1302000,7160,108.965845805404,1,34.9602402738195,2.64706351924134
381000,1302000,7161,12.2095634276555,1,36.1186809304766,2.773542957516
389000,1302000,7162,34.0305321846542,2,37.3059187689299,2.882542267769
405000,1302000,7164,22.5827025575156,2,39.6400959027801,3.07125959959611
413000,1302000,7165,44.7340720284848,2,40.7483689258067,3.16190195656168
421000,1302000,7166,31.0606161940619,1,41.8076833172494,3.2595466363807
429000,1302000,7167,24.459912066418,1,42.828271846478,3.36684197456403
437000,1302000,7168,17.1780121907336,4,43.8336549357386,3.48424263459421
445000,1302000,7169,33.3812732971998,2,44.8552714080706,3.61354127252364
453000,1302000,7170,44.3351461066124,1,45.905441328209,3.76920473099828
461000,1302000,7171,25.4199057831275,2,46.9942543166559,3.96419604872347
469000,1302000,7172,69.9728065279522,1,48.1397207320284,4.20336830117814
477000,1302000,7173,15.9729142105111,1,49.3708383741336,4.48288345565713
485000,1302000,7174,75.8075687807022,3,50.6925345321611,4.80333937349698
493000,1302000,7175,NA,0,52.1100605124198,5.1643847862268
597000,1302000,7188,49.5216724470565,1,NA,NA
605000,1302000,7189,NA,0,NA,NA
613000,1302000,7190,92.741708858075,1,NA,NA
21000,1294000,7412,135.673495191497,1,47.5630684879192,5.56171962479782
37000,1294000,7414,NA,0,47.8708580201875,4.65251603453966
45000,1294000,7415,42.6306798624124,1,47.9445153035326,4.31360367273654
53000,1294000,7416,NA,0,47.9478297751631,4.05533642538095
61000,1294000,7417,42.8615639371098,1,47.8614065087933,3.86261060426841
69000,1294000,7418,80.2177597394243,1,47.6616629200167,3.70771575747884
77000,1294000,7419,52.8055389797058,1,47.3711661738057,3.57464807714341
85000,1294000,7420,125.750380989972,3,47.0108724856296,3.44743500691577
93000,1294000,7421,35.69585913685,2,46.5982851516631,3.31157098785515
101000,1294000,7422,NA,0,46.167783836844,3.16743591261886
109000,1294000,7423,42.6587912290567,1,45.7700464920507,3.03383203447815
117000,1294000,7424,39.0133061539767,4,45.4324416211382,2.92435943897612
125000,1294000,7425,98.1373529125424,3,45.1634613931629,2.84630162675153
133000,1294000,7426,82.4372503389274,2,44.958672846641,2.80263961821354
141000,1294000,7427,69.6832121332587,2,44.7915729042202,2.78418004378517
149000,1294000,7428,60.1891041180011,5,44.6236722287546,2.77613153451166
157000,1294000,7429,51.8765696217211,3,44.4182548846956,2.7672247225464
165000,1294000,7430,42.1881754169382,1,44.1288597705668,2.74509749107208
173000,1294000,7431,64.4216907200453,5,43.7235999786688,2.70521652807213
181000,1294000,7432,11.1409966830971,3,43.158834920142,2.63921417215697
189000,1294000,7433,29.1358685085698,1,42.4174379359852,2.54994596725446
197000,1294000,7434,51.4335545744177,3,41.4896317911925,2.44095709102555
205000,1294000,7435,44.5078662997681,4,40.4086632670722,2.32820715407675
213000,1294000,7436,25.752911973533,2,39.2166412192553,2.2257905290396
221000,1294000,7437,47.2635193088129,3,37.9551301610146,2.13845202328806
229000,1294000,7438,37.133081391439,2,36.6631239377061,2.06193215232178
237000,1294000,7439,17.5651830330628,1,35.3796853672743,1.98992478580813
245000,1294000,7440,31.3788237631025,2,34.1434748825267,1.91753671141628
253000,1294000,7441,62.7553808272845,3,32.9908607310782,1.84511886133208
261000,1294000,7442,40.8150036058343,3,31.9546646332444,1.77512914291943
269000,1294000,7443,NA,0,31.0627457337489,1.71029363177196
277000,1294000,7444,6.3106227123639,1,30.3368849097835,1.65384031829398
285000,1294000,7445,53.2537963621659,2,29.78933458981,1.61077827869046
293000,1294000,7446,16.7204134894032,2,29.4253073757772,1.58637241824119
301000,1294000,7447,40.4274393447689,2,29.2514965889162,1.58346751726428
309000,1294000,7448,10.0520860448324,4,29.2743915531545,1.60340635570191
317000,1294000,7449,75.0456335195391,1,29.4904607422016,1.64840407616425
333000,1294000,7451,93.2415331018383,2,30.4580547125958,1.81976126008895
341000,1294000,7452,16.626056030354,2,31.1983482947125,1.94120842060551
349000,1294000,7453,56.3083794101136,3,32.0979611189561,2.0800618554398
357000,1294000,7454,47.1462428508578,1,33.1383294191844,2.22952140980071
365000,1294000,7455,NA,0,34.300548757295,2.37932766034519
373000,1294000,7456,14.0124731040539,1,35.5568471527518,2.52072508758509
381000,1294000,7457,38.2863348721285,2,36.8688172268384,2.64991517654265
389000,1294000,7458,69.028348873583,5,38.1958511317433,2.76713960014804
397000,1294000,7459,46.0961439260516,3,39.5031595861126,2.87395121641146
405000,1294000,7460,20.4347002430275,1,40.7605732636058,2.97786308985874
413000,1294000,7461,15.0124726352387,2,41.9522706732325,3.08261310421962
421000,1294000,7462,33.957848607834,2,43.0748907973077,3.1943079571109
429000,1294000,7463,32.6977179399996,1,44.1423615053922,3.31369079698287
437000,1294000,7464,83.0164308991034,2,45.1813601404839,3.44180049725827
445000,1294000,7465,9.43875925326516,1,46.2247749605533,3.58225100781187
453000,1294000,7466,NA,0,47.2963053816456,3.74610907590571
461000,1294000,7467,74.8122743177218,2,48.4067502000157,3.94719445307878
469000,1294000,7468,36.024965793678,5,49.572909113462,4.19123769319722
477000,1294000,7469,79.373126511829,4,50.8241528120963,4.47375099532526
485000,1294000,7470,6.55930459021271,1,52.1724816068367,4.79224017128414
493000,1294000,7471,53.3787649311844,4,53.6106815747354,5.15008456661254
501000,1294000,7472,112.517415223809,2,NA,NA
509000,1294000,7473,71.8210773795319,1,NA,NA
517000,1294000,7474,25.3481318233882,1,NA,NA
525000,1294000,7475,NA,0,NA,NA
589000,1294000,7483,44.3361114824286,1,NA,NA
597000,1294000,7484,152.563881124893,2,75.969829426116,13.9636192581211
605000,1294000,7485,35.6653763721321,1,NA,NA
61000,1286000,7713,43.9935751542136,1,50.3252000897554,4.01575454188445
69000,1286000,7714,35.2960273299179,2,50.0356591754328,3.84760044036127
77000,1286000,7715,28.9098315676641,2,49.6374189667634,3.68964366498354
85000,1286000,7716,130.418662938356,1,49.159726805735,3.52740669257025
93000,1286000,7717,NA,0,48.6553782683054,3.36299407229016
101000,1286000,7718,54.7424332247916,2,48.1678807670216,3.20367861838642
109000,1286000,7719,NA,0,47.7356638691625,3.06264771456928
117000,1286000,7720,NA,0,47.3811348823742,2.95105457555871
125000,1286000,7721,128.94675566571,1,47.1169487479861,2.87829610807139
133000,1286000,7722,59.4684520499256,2,46.9370040903896,2.8457168777043
141000,1286000,7723,38.2063930574009,2,46.8079087219986,2.8416943416873
149000,1286000,7724,42.7901692754222,4,46.6733572720606,2.84575464281565
157000,1286000,7725,53.5852370470194,2,46.4952110883035,2.84834067797107
165000,1286000,7726,9.73962560397256,1,46.2187338763813,2.83763242241096
